 2.11980000e+005 5.46304000e+006  4.92522443e+001 
 2.06870000e+005 5.47192000e+006  4.93294984e+001 
 2.01460000e+005 5.48057000e+006  4.94044841e+001 
 1.95280000e+005 5.49005000e+006  4.94864657e+001 
 1.89920000e+005 5.49748000e+006  4.95503972e+001 
 1.82410000e+005 5.50764000e+006  4.96376249e+001 
 1.74990000e+005 5.51698000e+006  4.97174283e+001 
 1.67850000e+005 5.52605000e+006  4.97948495e+001 
 1.60700000e+005 5.53512000e+006  4.98721563e+001 
 1.54380000e+005 5.54446000e+006  4.99522538e+001 
 1.47510000e+005 5.55463000e+006  5.00393735e+001 
 1.44805000e+005 5.55891500e+006  5.00761615e+001 
 1.42100000e+005 5.56320000e+006  5.01129324e+001 
 1.38645000e+005 5.56836500e+006  5.01571137e+001 
 1.35190000e+005 5.57353000e+006  5.02012675e+001 
 1.32495000e+005 5.57762500e+006  5.02362821e+001 
 1.29800000e+005 5.58172000e+006  5.02712798e+001 
 1.25740000e+005 5.58720500e+006  5.03178449e+001 
 1.21680000e+005 5.59269000e+006  5.03643727e+001 
 1.18055000e+005 5.59730500e+006  5.04033557e+001 
 1.14430000e+005 5.60192000e+006  5.04423092e+001 
 1.10880000e+005 5.60645500e+006  5.04805665e+001 
 1.07330000e+005 5.61099000e+006  5.05187953e+001 
 1.02395000e+005 5.61685500e+006  5.05679594e+001 
 9.74600000e+004 5.62272000e+006  5.06170689e+001 
 9.25851841e+004 5.62909548e+006  5.06707330e+001 
 8.77103682e+004 5.63547097e+006  5.07243420e+001 
 7.78957385e+004 5.64971998e+006  5.08447433e+001 
 7.35500000e+004 5.66654000e+006  5.09919683e+001 
 7.73700000e+004 5.67828000e+006  5.10997686e+001 
 8.44700000e+004 5.69083000e+006  5.12171974e+001 
 9.29300000e+004 5.70011000e+006  5.13062984e+001 
 1.00332360e+005 5.70629185e+006  5.13668469e+001 
 1.09850000e+005 5.71375000e+006  5.14401994e+001 
 1.18467341e+005 5.71964317e+006  5.14988098e+001 
 1.27590000e+005 5.72604000e+006  5.15621535e+001 
 1.35521421e+005 5.73112804e+006  5.16128869e+001 
 1.42585038e+005 5.73541656e+006  5.16558154e+001 
 4.05601673e+005 4.92341767e+006  4.44579016e+001 
 4.13804064e+005 4.92548449e+006  4.44775299e+001 
 3.95991919e+005 4.92725000e+006  4.44910755e+001 
 3.85565454e+005 4.92703351e+006  4.44875502e+001 
 3.79535055e+005 4.93704926e+006  4.45767064e+001 
 3.82255010e+005 4.94839918e+006  4.46792998e+001 
 3.83511518e+005 4.95842867e+006  4.47697642e+001 
 3.82206566e+005 4.96764888e+006  4.48525248e+001 
 3.82671453e+005 4.97848644e+006  4.49501292e+001 
 3.82796732e+005 4.98971494e+006  4.50511939e+001 
 3.82062278e+005 5.00119475e+006  4.51543751e+001 
 3.81689624e+005 5.01246147e+006  4.52556962e+001 
 3.83531995e+005 5.02140136e+006  4.53364487e+001 
 3.83032017e+005 5.03081106e+006  4.54210364e+001 
 3.81005717e+005 5.04049889e+006  4.55078657e+001 
 3.79458855e+005 5.05075428e+006  4.55998756e+001 
 3.79252109e+005 5.06087147e+006  4.56908703e+001 
 3.78888170e+005 5.07030153e+006  4.57756531e+001 
 3.79695273e+005 5.07807426e+006  4.58457282e+001 
 3.78139303e+005 5.08601929e+006  4.59169373e+001 
 3.76495523e+005 5.09499432e+006  4.59973916e+001 
 3.75297041e+005 5.10382485e+006  4.60766204e+001 
 3.74439925e+005 5.11222021e+006  4.61519927e+001 
 3.73374083e+005 5.12047424e+006  4.62260517e+001 
 3.72797918e+005 5.12921839e+006  4.63046081e+001 
 3.70369949e+005 5.13875199e+006  4.63899117e+001 
 3.69270001e+005 5.14929320e+006  4.64845252e+001 
 3.69987430e+005 5.15828378e+006  4.65655394e+001 
 3.67537505e+005 5.16582416e+006  4.66328889e+001 
 3.62297907e+005 5.17178041e+006  4.66854089e+001 
 3.64084578e+005 5.18176997e+006  4.67756287e+001 
 3.60997377e+005 5.19139821e+006  4.68615937e+001 
 3.62057267e+005 5.20114518e+006  4.69494826e+001 
 3.57739322e+005 5.20987340e+006  4.70270718e+001 
 3.54288085e+005 5.22161924e+006  4.71319576e+001 
 3.50648540e+005 5.23544919e+006  4.72555173e+001 
 3.52325314e+005 5.24643088e+006  4.73546556e+001 
 3.48530473e+005 5.25652744e+006  4.74445819e+001 
 3.41205700e+005 5.26781325e+006  4.75443195e+001 
 3.36657544e+005 5.28234219e+006  4.76738262e+001 
 3.34589800e+005 5.29360059e+006  4.77745242e+001 
 3.29050913e+005 5.30345819e+006  4.78617017e+001 
 3.24230970e+005 5.31577503e+006  4.79711262e+001 
 3.21459917e+005 5.32762312e+006  4.80768650e+001 
 3.11825752e+005 5.33699778e+006  4.81583567e+001 
 3.04904746e+005 5.34987500e+006  4.82720036e+001 
 2.96876263e+005 5.36128059e+006  4.83719749e+001 
 2.89321758e+005 5.37294879e+006  4.84743422e+001 
 2.81335379e+005 5.38461357e+006  4.85764168e+001 
 2.75155010e+005 5.39818059e+006  4.86961083e+001 
 2.67231610e+005 5.41027452e+006  4.88018346e+001 
 2.61146430e+005 5.42269033e+006  4.89110372e+001 
 2.50819067e+005 5.42421734e+006  4.89206820e+001 
 2.42454864e+005 5.43301708e+006  4.89962708e+001 
 2.41607888e+005 5.44364126e+006  4.90913052e+001 
 2.32036099e+005 5.45142678e+006  4.91571038e+001 
 2.24307253e+005 5.46104970e+006  4.92400559e+001 
 2.20582769e+005 5.47096120e+006  4.93273232e+001 
 2.12562417e+005 5.47574849e+006  4.93665600e+001 
 2.11549692e+005 5.48518462e+006  4.94507550e+001 
 2.04577186e+005 5.49114308e+006  4.95008671e+001 
 1.99400946e+005 5.49976522e+006  4.95756759e+001 
 1.93075563e+005 5.50798489e+006  4.96462320e+001 
 1.87870204e+005 5.51635323e+006  4.97186188e+001 
 1.79731814e+005 5.52183634e+006  4.97635164e+001 
 1.76713877e+005 5.53231807e+006  4.98558881e+001 
 1.68619710e+005 5.53647878e+006  4.98887703e+001 
 1.63358154e+005 5.54466137e+006  4.99591848e+001 
 1.58415037e+005 5.54986089e+006  5.00029820e+001 
 1.53487451e+005 5.55204209e+006  5.00196879e+001 
 1.50843748e+005 5.55752145e+006  5.00672481e+001 
 1.47607302e+005 5.56223823e+006  5.01076061e+001 
 1.43922112e+005 5.56683768e+006  5.01466200e+001 
 1.40805759e+005 5.57191109e+006  5.01901955e+001 
 1.38753026e+005 5.57690879e+006  5.02337201e+001 
 1.36110076e+005 5.58166962e+006  5.02747479e+001 
 1.32416027e+005 5.58651694e+006  5.03158794e+001 
 1.28723434e+005 5.59150908e+006  5.03582781e+001 
 1.25074623e+005 5.59635635e+006  5.03993765e+001 
 1.21237482e+005 5.60107940e+006  5.04392111e+001 
 1.17356924e+005 5.60594484e+006  5.04802593e+001 
 1.13454258e+005 5.61105094e+006  5.05234137e+001 
 1.09176214e+005 5.61653818e+006  5.05696942e+001 
 1.04805743e+005 5.62260507e+006  5.06210586e+001 
 1.00397021e+005 5.62921192e+006  5.06771841e+001 
 9.52582826e+004 5.63616674e+006  5.07358686e+001 
 8.84641507e+004 5.64398961e+006  5.08010851e+001 
 8.87627141e+004 5.65272692e+006  5.08794606e+001 
 8.27767505e+004 5.66418400e+006  5.09776508e+001 
 9.10506565e+004 5.67504994e+006  5.10807843e+001 
 9.88847854e+004 5.68413625e+006  5.11676064e+001 
 9.87142819e+004 5.69449753e+006  5.12601885e+001 
 1.08307553e+005 5.70197980e+006  5.13338108e+001 
 1.18161407e+005 5.70798324e+006  5.13942421e+001 
 1.25018825e+005 5.71539408e+006  5.14651528e+001 
 1.32811313e+005 5.71579173e+006  5.14738180e+001 
 1.37267388e+005 5.72250455e+006  5.15367983e+001 
 1.43462538e+005 5.72733292e+006  5.15839817e+001 
 4.05821521e+005 4.93236942e+006  4.45385031e+001 
 4.14794797e+005 4.93456056e+006  4.45593421e+001 
 3.98623838e+005 4.93834979e+006  4.45913525e+001 
 3.88892366e+005 4.93692316e+006  4.45770763e+001 
 3.92008892e+005 4.94517338e+006  4.46518025e+001 
 3.91552720e+005 4.95386101e+006  4.47299210e+001 
 3.91671752e+005 4.96360992e+006  4.48176764e+001 
 3.91700775e+005 4.97354265e+006  4.49070711e+001 
 3.92866511e+005 4.98445482e+006  4.50054511e+001 
 3.91594453e+005 4.99603761e+006  4.51094941e+001 
 3.89433977e+005 5.00670347e+006  4.52051411e+001 
 3.90045421e+005 5.01606054e+006  4.52894396e+001 
 3.90783032e+005 5.02485378e+006  4.53686827e+001 
 3.92164662e+005 5.03226246e+006  4.54355651e+001 
 3.90636157e+005 5.04002858e+006  4.55052110e+001 
 3.86387625e+005 5.04727248e+006  4.55697135e+001 
 3.86831916e+005 5.05593239e+006  4.56477084e+001 
 3.87396014e+005 5.06520212e+006  4.57312089e+001 
 3.86424479e+005 5.07381229e+006  4.58085225e+001 
 3.85741404e+005 5.08138642e+006  4.58765588e+001 
 3.85758013e+005 5.08750567e+006  4.59316196e+001 
 3.83414559e+005 5.09316243e+006  4.59821215e+001 
 3.82298935e+005 5.10048397e+006  4.60478039e+001 
 3.81312885e+005 5.10794992e+006  4.61148046e+001 
 3.80299451e+005 5.11552499e+006  4.61827791e+001 
 3.80063203e+005 5.12293944e+006  4.62494430e+001 
 3.79958933e+005 5.12937743e+006  4.63073444e+001 
 3.77459528e+005 5.13525476e+006  4.63597718e+001 
 3.76001008e+005 5.14241662e+006  4.64239353e+001 
 3.76878535e+005 5.14811596e+006  4.64753678e+001 
 3.75823942e+005 5.15379816e+006  4.65262912e+001 
 3.77478505e+005 5.16004416e+006  4.65827832e+001 
 3.74709893e+005 5.16554607e+006  4.66317660e+001 
 3.73365233e+005 5.17246310e+006  4.66937358e+001 
 3.67873630e+005 5.17450512e+006  4.67110421e+001 
 3.71744379e+005 5.18022249e+006  4.67632253e+001 
 3.69442024e+005 5.18764543e+006  4.68295487e+001 
 3.68811145e+005 5.19531575e+006  4.68984186e+001 
 3.70580658e+005 5.20275606e+006  4.69656906e+001 
 3.66518404e+005 5.20957816e+006  4.70262465e+001 
 3.63356113e+005 5.21816233e+006  4.71028086e+001 
 3.60804237e+005 5.22829997e+006  4.71934520e+001 
 3.60691982e+005 5.23819653e+006  4.72824353e+001 
 3.63080774e+005 5.24688923e+006  4.73611186e+001 
 3.59448773e+005 5.25512767e+006  4.74344392e+001 
 3.57425820e+005 5.26400427e+006  4.75138282e+001 
 3.49861784e+005 5.26510770e+006  4.75220484e+001 
 3.52812619e+005 5.27249143e+006  4.75891224e+001 
 3.47178699e+005 5.28016446e+006  4.76568160e+001 
 3.43889128e+005 5.29084990e+006  4.77521111e+001 
 3.39936630e+005 5.30171029e+006  4.78487906e+001 
 3.35608497e+005 5.31221829e+006  4.79421726e+001 
 3.32659195e+005 5.32310917e+006  4.80393213e+001 
 3.31332125e+005 5.33390183e+006  4.81359983e+001 
 3.21903197e+005 5.33878393e+006  4.81773149e+001 
 3.17120691e+005 5.34998163e+006  4.82766073e+001 
 3.09027571e+005 5.36111665e+006  4.83742953e+001 
 3.01899699e+005 5.37250510e+006  4.84744427e+001 
 2.95053023e+005 5.38309116e+006  4.85673732e+001 
 2.87739005e+005 5.39218433e+006  4.86466405e+001 
 2.88031191e+005 5.40078290e+006  4.87239955e+001 
 2.82482451e+005 5.41067975e+006  4.88109974e+001 
 2.74667052e+005 5.42118406e+006  4.89025728e+001 
 2.68584287e+005 5.43075028e+006  4.89862549e+001 
 2.60420340e+005 5.43627842e+006  4.90327910e+001 
 2.51819943e+005 5.43460041e+006  4.90143228e+001 
 2.52343133e+005 5.44572761e+006  4.91144524e+001 
 2.43743580e+005 5.45475546e+006  4.91919863e+001 
 2.34966875e+005 5.46115378e+006  4.92456961e+001 
 2.29492370e+005 5.46914132e+006  4.93150001e+001 
 2.27826019e+005 5.47755409e+006  4.93897713e+001 
 2.20458362e+005 5.48156273e+006  4.94224117e+001 
 2.19450115e+005 5.49043421e+006  4.95015634e+001 
 2.13467671e+005 5.49422057e+006  4.95327449e+001 
 2.08680095e+005 5.49954835e+006  4.95782669e+001 
 2.06681596e+005 5.50556773e+006  4.96313081e+001 
 2.02232887e+005 5.50918041e+006  4.96615424e+001 
 2.00332796e+005 5.51472903e+006  4.97103780e+001 
 1.95936065e+005 5.51778921e+006  4.97356254e+001 
 1.93225769e+005 5.52311350e+006  4.97820069e+001 
 1.87942548e+005 5.52559688e+006  4.98015597e+001 
 1.83769638e+005 5.53027954e+006  4.98413706e+001 
 1.85996953e+005 5.53789445e+006  4.99108317e+001 
 1.81745424e+005 5.54181946e+006  4.99437819e+001 
 1.75002431e+005 5.54022448e+006  4.99258529e+001 
 1.70600882e+005 5.54531522e+006  4.99690845e+001 
 1.68461493e+005 5.55323003e+006  5.00388545e+001 
 1.62467167e+005 5.55446546e+006  5.00465623e+001 
 1.56688168e+005 5.55628658e+006  5.00595809e+001 
 1.53476901e+005 5.56146831e+006  5.01041578e+001 
 1.49257841e+005 5.56615438e+006  5.01436744e+001 
 1.45574345e+005 5.57017514e+006  5.01775127e+001 
 1.44331689e+005 5.57490163e+006  5.02191165e+001 
 1.42907442e+005 5.58069713e+006  5.02701826e+001 
 1.38936643e+005 5.58615264e+006  5.03166425e+001 
 1.35411093e+005 5.59119029e+006  5.03595994e+001 
 1.31982995e+005 5.59589145e+006  5.03995750e+001 
 1.28145647e+005 5.60038246e+006  5.04373829e+001 
 1.23992776e+005 5.60509371e+006  5.04769286e+001 
 1.19971739e+005 5.61017362e+006  5.05198231e+001 
 1.16030757e+005 5.61559448e+006  5.05657862e+001 
 1.12079093e+005 5.62140735e+006  5.06152155e+001 
 1.08192946e+005 5.62787694e+006  5.06705300e+001 
 1.04191096e+005 5.63541014e+006  5.07352472e+001 
 9.67561131e+004 5.64316635e+006  5.07995420e+001 
 9.92264064e+004 5.64879538e+006  5.08516245e+001 
 9.59363420e+004 5.65594430e+006  5.09133029e+001 
 9.07049157e+004 5.66258159e+006  5.09689990e+001 
 9.71067009e+004 5.66434984e+006  5.09893285e+001 
 1.02866546e+005 5.66810661e+006  5.10269447e+001 
 1.05476347e+005 5.67548481e+006  5.10947670e+001 
 1.12224028e+005 5.68257198e+006  5.11627965e+001 
 1.08494668e+005 5.69120137e+006  5.12374850e+001 
 1.15724256e+005 5.69815292e+006  5.13046149e+001 
 1.24107157e+005 5.69945929e+006  5.13219023e+001 
 1.28400560e+005 5.70742089e+006  5.13959999e+001 
 1.37508004e+005 5.70777088e+006  5.14050211e+001 
 1.41675664e+005 5.71452378e+006  5.14681420e+001 
 1.46151125e+005 5.71991987e+006  5.15192839e+001 
 4.07888788e+005 4.94307940e+006  4.46351679e+001 
 4.15668644e+005 4.94337159e+006  4.46387531e+001 
 3.99985471e+005 4.94861782e+006  4.46839586e+001 
 3.99895724e+005 4.95844700e+006  4.47724103e+001 
 4.00257548e+005 4.96797031e+006  4.48581709e+001 
 4.01082897e+005 4.97697027e+006  4.49392850e+001 
 4.03789835e+005 4.98455921e+006  4.50079563e+001 
 4.00125204e+005 4.99184073e+006  4.50729809e+001 
 4.01503794e+005 4.99986824e+006  4.51454185e+001 
 3.96512819e+005 5.00428504e+006  4.51844526e+001 
 3.96934569e+005 5.01205231e+006  4.52544137e+001 
 3.97618781e+005 5.02014634e+006  4.53273528e+001 
 3.98539526e+005 5.02803915e+006  4.53985143e+001 
 3.98900983e+005 5.03614909e+006  4.54715476e+001 
 3.99912632e+005 5.04423989e+006  4.55445014e+001 
 3.93165625e+005 5.04955863e+006  4.55913592e+001 
 3.94464153e+005 5.05869860e+006  4.56738028e+001 
 3.95170271e+005 5.06602273e+006  4.57398148e+001 
 3.93581166e+005 5.07204721e+006  4.57937812e+001 
 3.92631724e+005 5.07867751e+006  4.58532936e+001 
 3.91687976e+005 5.08525095e+006  4.59122927e+001 
 3.90431272e+005 5.09165191e+006  4.59696875e+001 
 3.88920601e+005 5.09781125e+006  4.60248633e+001 
 3.88253818e+005 5.10468190e+006  4.60865728e+001 
 3.86701252e+005 5.11149210e+006  4.61475899e+001 
 3.86178365e+005 5.11769121e+006  4.62032767e+001 
 3.86895726e+005 5.12243793e+006  4.62461027e+001 
 3.85326254e+005 5.12715892e+006  4.62883138e+001 
 3.84583958e+005 5.13320280e+006  4.63425633e+001 
 3.82544750e+005 5.13907786e+006  4.63950681e+001 
 3.82151364e+005 5.14483338e+006  4.64467788e+001 
 3.82114251e+005 5.15059505e+006  4.64986064e+001 
 3.82149256e+005 5.15588272e+006  4.65461819e+001 
 3.83151226e+005 5.16079370e+006  4.65905372e+001 
 3.81634366e+005 5.16584821e+006  4.66357423e+001 
 3.79455362e+005 5.17150059e+006  4.66862022e+001 
 3.78090265e+005 5.17797698e+006  4.67442148e+001 
 3.76880677e+005 5.18476026e+006  4.68050122e+001 
 3.75951356e+005 5.19128953e+006  4.68635732e+001 
 3.76029454e+005 5.19770528e+006  4.69212994e+001 
 3.77601675e+005 5.20372335e+006  4.69757255e+001 
 3.74415964e+005 5.20940126e+006  4.70262022e+001 
 3.72076362e+005 5.21631806e+006  4.70879689e+001 
 3.69706526e+005 5.22388246e+006  4.71555434e+001 
 3.68676252e+005 5.23237457e+006  4.72317196e+001 
 3.70573115e+005 5.24060932e+006  4.73061622e+001 
 3.70492647e+005 5.24752586e+006  4.73683550e+001 
 3.69650657e+005 5.25481194e+006  4.74337189e+001 
 3.66606180e+005 5.26372178e+006  4.75132357e+001 
 3.63075264e+005 5.27256063e+006  4.75919927e+001 
 3.58040263e+005 5.28092769e+006  4.76661539e+001 
 3.53462379e+005 5.28950269e+006  4.77422430e+001 
 3.49591591e+005 5.29929226e+006  4.78293799e+001 
 3.45913750e+005 5.30939404e+006  4.79193401e+001 
 3.42937863e+005 5.31945425e+006  4.80090710e+001 
 3.41125325e+005 5.32964169e+006  4.81002170e+001 
 3.40152640e+005 5.34018334e+006  4.81947496e+001 
 3.29005570e+005 5.34469457e+006  4.82324002e+001 
 3.27604317e+005 5.35498365e+006  4.83245129e+001 
 3.20251667e+005 5.36223921e+006  4.83876822e+001 
 3.13080437e+005 5.37177089e+006  4.84712664e+001 
 3.07730120e+005 5.38353759e+006  4.85754018e+001 
 2.99181967e+005 5.39356639e+006  4.86628403e+001 
 2.96260549e+005 5.40533599e+006  4.87676507e+001 
 2.89000000e+005 5.41380000e+006  4.88412780e+001 
 2.86364105e+005 5.42155611e+006  4.89100590e+001 
 2.78000000e+005 5.42540000e+006  4.89416483e+001 
 2.76783755e+005 5.43237154e+006  4.90038354e+001 
 2.73821704e+005 5.43806518e+006  4.90539003e+001 
 2.68133776e+005 5.44076219e+006  4.90760107e+001 
 2.62427951e+005 5.44579472e+006  4.91190332e+001 
 2.59365754e+005 5.45176807e+006  4.91714860e+001 
 2.53920447e+005 5.45522972e+006  4.92004120e+001 
 2.51944377e+005 5.46070901e+006  4.92488164e+001 
 2.48579086e+005 5.46390900e+006  4.92761758e+001 
 2.43056301e+005 5.46587818e+006  4.92915602e+001 
 2.36880168e+005 5.46917594e+006  4.93185379e+001 
 2.35127668e+005 5.47579903e+006  4.93772348e+001 
 2.35162910e+005 5.48252153e+006  4.94375960e+001 
 2.29313755e+005 5.48531960e+006  4.94601360e+001 
 2.25492299e+005 5.48922673e+006  4.94934893e+001 
 2.27056106e+005 5.49604641e+006  4.95554030e+001 
 2.21394069e+005 5.49829223e+006  4.95729803e+001 
 2.16618364e+005 5.50227832e+006  4.96065333e+001 
 2.13423659e+005 5.50747261e+006  4.96516363e+001 
 2.10169982e+005 5.51270525e+006  4.96970327e+001 
 2.07276827e+005 5.51761279e+006  4.97396645e+001 
 2.03799959e+005 5.52208832e+006  4.97781147e+001 
 1.99669502e+005 5.52592486e+006  4.98104808e+001 
 1.95233976e+005 5.53017636e+006  4.98463806e+001 
 1.90933765e+005 5.53420015e+006  4.98802688e+001 
 1.94544702e+005 5.54241387e+006  4.99557930e+001 
 1.89776281e+005 5.54604067e+006  4.99858625e+001 
 1.85007861e+005 5.54966746e+006  5.00158882e+001 
 1.77962980e+005 5.54695222e+006  4.99877786e+001 
 1.74434292e+005 5.55146068e+006  5.00262856e+001 
 1.76170797e+005 5.55785847e+006  5.00845937e+001 
 1.65256158e+005 5.56214743e+006  5.01169969e+001 
 1.59366530e+005 5.56180787e+006  5.01106059e+001 
 1.53945741e+005 5.56667003e+006  5.01510473e+001 
 1.49597657e+005 5.57112087e+006  5.01883788e+001 
 1.48879263e+005 5.57641415e+006  5.02353842e+001 
 1.48707634e+005 5.58179017e+006  5.02834533e+001 
 1.44748636e+005 5.58645452e+006  5.03228756e+001 
 1.41486263e+005 5.59147563e+006  5.03658845e+001 
 1.38724394e+005 5.59633113e+006  5.04076926e+001 
 1.35297500e+005 5.60048011e+006  5.04427410e+001 
 1.30745711e+005 5.60444041e+006  5.04753668e+001 
 1.26490772e+005 5.60918454e+006  5.05151587e+001 
 1.22809864e+005 5.61431838e+006  5.05587711e+001 
 1.19276017e+005 5.61977933e+006  5.06053767e+001 
 1.15904221e+005 5.62551634e+006  5.06545306e+001 
 1.13056012e+005 5.63168743e+006  5.07078903e+001 
 1.12057685e+005 5.63761051e+006  5.07602461e+001 
 1.05364717e+005 5.64225264e+006  5.07972849e+001 
 1.07658662e+005 5.64798906e+006  5.08501830e+001 
 1.03462310e+005 5.65322491e+006  5.08941814e+001 
 1.00472725e+005 5.65809341e+006  5.09356885e+001 
 1.04525483e+005 5.66006681e+006  5.09561391e+001 
 1.10071921e+005 5.66152879e+006  5.09729999e+001 
 1.12192692e+005 5.66839939e+006  5.10359264e+001 
 1.18251646e+005 5.67441682e+006  5.10938457e+001 
 1.23421121e+005 5.68300902e+006  5.11741827e+001 
 1.18967024e+005 5.69047376e+006  5.12380552e+001 
 1.28569893e+005 5.69220327e+006  5.12598668e+001 
 1.33564926e+005 5.69997592e+006  5.13326940e+001 
 1.42841143e+005 5.70126571e+006  5.13501427e+001 
 1.46859383e+005 5.70787231e+006  5.14118246e+001 
 1.50963199e+005 5.71395625e+006  5.14688589e+001 
 4.15770375e+005 4.95194938e+006  4.47159727e+001 
 4.07707332e+005 4.95379171e+006  4.47315614e+001 
 4.08073386e+005 4.96328172e+006  4.48170227e+001 
 4.09273904e+005 4.97182208e+006  4.48940424e+001 
 4.10958196e+005 4.97950959e+006  4.49634449e+001 
 4.13249665e+005 4.98664998e+006  4.50279938e+001 
 4.08066557e+005 4.99068976e+006  4.50636985e+001 
 4.08347824e+005 4.99704604e+006  4.51209409e+001 
 4.09533956e+005 5.00421759e+006  4.51856368e+001 
 4.03511032e+005 5.00806881e+006  4.52194973e+001 
 4.04195814e+005 5.01580001e+006  4.52891676e+001 
 4.04827990e+005 5.02340304e+006  4.53576762e+001 
 4.05387840e+005 5.03096707e+006  4.54258230e+001 
 4.06164308e+005 5.03822307e+006  4.54912260e+001 
 4.08249006e+005 5.04450753e+006  4.55480585e+001 
 4.05367667e+005 5.05094353e+006  4.56055903e+001 
 3.99135480e+005 5.05222640e+006  4.56162576e+001 
 4.02035806e+005 5.05778031e+006  4.56666509e+001 
 4.00767649e+005 5.06403434e+006  4.57227481e+001 
 4.00405989e+005 5.07074776e+006  4.57831067e+001 
 3.99927286e+005 5.07731924e+006  4.58421701e+001 
 3.97501763e+005 5.08331827e+006  4.58957938e+001 
 3.96280875e+005 5.08954593e+006  4.59516473e+001 
 3.95332356e+005 5.09524375e+006  4.60027716e+001 
 3.94118246e+005 5.10068047e+006  4.60515032e+001 
 3.94415119e+005 5.10528122e+006  4.60929451e+001 
 3.92527202e+005 5.10950503e+006  4.61306545e+001 
 3.91723899e+005 5.11475581e+006  4.61777709e+001 
 3.92041131e+005 5.12000787e+006  4.62250758e+001 
 3.90771828e+005 5.12522135e+006  4.62717798e+001 
 3.89874011e+005 5.12985552e+006  4.63133287e+001 
 3.90187985e+005 5.13398937e+006  4.63505720e+001 
 3.88348117e+005 5.13772145e+006  4.63838481e+001 
 3.87354516e+005 5.14251034e+006  4.64267678e+001 
 3.87082443e+005 5.14767230e+006  4.64731628e+001 
 3.87484867e+005 5.15304450e+006  4.65215616e+001 
 3.87328597e+005 5.15827047e+006  4.65685510e+001 
 3.87306012e+005 5.16329371e+006  4.66137385e+001 
 3.87366476e+005 5.16742832e+006  4.66509452e+001 
 3.85214274e+005 5.17124753e+006  4.66849383e+001 
 3.83854102e+005 5.17635928e+006  4.67306892e+001 
 3.82897122e+005 5.18210397e+006  4.67822009e+001 
 3.82630057e+005 5.18825293e+006  4.68374689e+001 
 3.81955052e+005 5.19427741e+006  4.68915439e+001 
 3.82216528e+005 5.19961876e+006  4.69396390e+001 
 3.82965739e+005 5.20439118e+006  4.69827023e+001 
 3.80975364e+005 5.20897985e+006  4.70236245e+001 
 3.79432648e+005 5.21480907e+006  4.70757802e+001 
 3.78578506e+005 5.22185490e+006  4.71390015e+001 
