 4.13209827e+005 4.91609154e+006 1.02757300e+002
 4.00581392e+005 4.91657343e+006 1.28446620e+002
 3.90430064e+005 4.91645648e+006 1.28446620e+002
 3.80630000e+005 4.91833000e+006 1.31311310e+002
 3.75680000e+005 4.92514000e+006 1.64139140e+002
 3.71747051e+005 4.93448489e+006 2.05173920e+002
 3.72380000e+005 4.94802000e+006 2.50872300e+002
 3.72590000e+005 4.95936000e+006 3.13590380e+002
 3.72790000e+005 4.97111000e+006 3.91987980e+002
 3.73210000e+005 4.98307000e+006 4.50361970e+002
 3.73540714e+005 4.99589811e+006 4.16440760e+002
 3.73620000e+005 5.00864000e+006 4.28357510e+002
 3.74240000e+005 5.02183000e+006 4.21598180e+002
 3.73620000e+005 5.03338000e+006 4.74257260e+002
 3.72790000e+005 5.04389000e+006 4.48249300e+002
 3.71938409e+005 5.05543866e+006 3.58599440e+002
 3.71113670e+005 5.06695173e+006 2.86879550e+002
 3.71116930e+005 5.07857016e+006 2.45760000e+002
 3.70320000e+005 5.08925000e+006 3.07200000e+002
 3.69700000e+005 5.09853000e+006 3.84000000e+002
 3.68260000e+005 5.10925000e+006 4.80000000e+002
 3.67070000e+005 5.11640000e+006 6.00000000e+002
 3.65940000e+005 5.12514000e+006 6.00000000e+002
 3.64750000e+005 5.13284000e+006 6.00000000e+002
 3.63570000e+005 5.14380000e+006 6.00000000e+002
 3.60610000e+005 5.15742000e+006 6.00000000e+002
 3.57940000e+005 5.17104000e+006 5.30463440e+002
 3.55870000e+005 5.18200000e+006 4.24370750e+002
 3.51970000e+005 5.19894000e+006 4.20035740e+002
 3.49500000e+005 5.21069000e+006 4.88310970e+002
 3.45210000e+005 5.22554000e+006 6.00000000e+002
 3.38390000e+005 5.24834000e+006 6.00000000e+002
 3.33360000e+005 5.26433000e+006 6.00000000e+002
 3.28920000e+005 5.27618000e+006 6.00000000e+002
 3.24600000e+005 5.29060000e+006 6.00000000e+002
 3.18260000e+005 5.30669000e+006 6.00000000e+002
 3.10940000e+005 5.32017000e+006 4.80000000e+002
 3.04930000e+005 5.33067000e+006 3.84000000e+002
 2.99300000e+005 5.34015000e+006 3.58593140e+002
 2.92490000e+005 5.34933000e+006 2.86874510e+002
 2.84200000e+005 5.36177000e+006 3.49742830e+002
 2.76500000e+005 5.37391000e+006 2.79794260e+002
 2.67610000e+005 5.38635000e+006 2.38296040e+002
 2.59810000e+005 5.39851000e+006 2.97870060e+002
 2.51150000e+005 5.41130000e+006 3.01753790e+002
 2.43730000e+005 5.42057000e+006 3.77192240e+002
 2.36510000e+005 5.43006000e+006 4.71490300e+002
 2.29680412e+005 5.43924039e+006 3.77192240e+002
 2.19194798e+005 5.45231176e+006 3.01753790e+002
 2.11980000e+005 5.46304000e+006 2.41403030e+002
 2.06870000e+005 5.47192000e+006 2.35179060e+002
 2.01460000e+005 5.48057000e+006 2.93973830e+002
 1.95280000e+005 5.49005000e+006 3.67467280e+002
 1.89920000e+005 5.49748000e+006 4.59334110e+002
 1.82410000e+005 5.50764000e+006 4.00986270e+002
 1.74990000e+005 5.51698000e+006 4.73553280e+002
 1.67850000e+005 5.52605000e+006 3.78842630e+002
 1.60700000e+005 5.53512000e+006 4.05291080e+002
 1.54380000e+005 5.54446000e+006 4.00108570e+002
 1.47510000e+005 5.55463000e+006 5.00135710e+002
 1.44805000e+005 5.55891500e+006 4.00108570e+002
 1.42100000e+005 5.56320000e+006 3.20086860e+002
 1.38645000e+005 5.56836500e+006 3.79673130e+002
 1.35190000e+005 5.57353000e+006 4.74591410e+002
 1.32495000e+005 5.57762500e+006 5.93239260e+002
 1.29800000e+005 5.58172000e+006 4.74591410e+002
 1.25740000e+005 5.58720500e+006 3.79673130e+002
 1.21680000e+005 5.59269000e+006 3.03738500e+002
 1.18055000e+005 5.59730500e+006 2.42990800e+002
 1.14430000e+005 5.60192000e+006 2.00412400e+002
 1.10880000e+005 5.60645500e+006 2.06694640e+002
 1.07330000e+005 5.61099000e+006 2.41839710e+002
 1.02395000e+005 5.61685500e+006 2.35164080e+002
 9.74600000e+004 5.62272000e+006 2.74989290e+002
 9.25851841e+004 5.62909548e+006 2.19991430e+002
 8.77103682e+004 5.63547097e+006 1.75993140e+002
 7.78957385e+004 5.64971998e+006 1.40794520e+002
 7.35500000e+004 5.66654000e+006 1.12635610e+002
 7.73700000e+004 5.67828000e+006 1.35289780e+002
 8.44700000e+004 5.69083000e+006 1.69112220e+002
 9.29300000e+004 5.70011000e+006 2.11390270e+002
 1.00332360e+005 5.70629185e+006 2.15555300e+002
 1.09850000e+005 5.71375000e+006 2.09358810e+002
 1.18467341e+005 5.71964317e+006 1.92813050e+002
 1.27590000e+005 5.72604000e+006 1.68905610e+002
 1.35521421e+005 5.73112804e+006 1.35124490e+002
 1.41480000e+005 5.73303000e+006 1.08099590e+002
 4.05601673e+005 4.92341767e+006 1.28446620e+002
 4.13804064e+005 4.92548449e+006 1.02757300e+002
 3.95991919e+005 4.92725000e+006 1.60558270e+002
 3.85565454e+005 4.92703351e+006 1.60558270e+002
 3.79535055e+005 4.93704926e+006 2.00697840e+002
 3.82255010e+005 4.94839918e+006 2.50872300e+002
 3.83511518e+005 4.95842867e+006 2.50872300e+002
 3.82206566e+005 4.96764888e+006 3.13590380e+002
 3.82671453e+005 4.97848644e+006 3.60289580e+002
 3.82796732e+005 4.98971494e+006 3.62220090e+002
 3.82062278e+005 5.00119475e+006 3.66240390e+002
 3.81689624e+005 5.01246147e+006 4.25580960e+002
 3.83531995e+005 5.02140136e+006 4.02813870e+002
 3.83032017e+005 5.03081106e+006 4.26637820e+002
 3.81005717e+005 5.04049889e+006 4.40684630e+002
 3.79458855e+005 5.05075428e+006 3.58599440e+002
 3.79252109e+005 5.06087147e+006 2.86879550e+002
 3.78888170e+005 5.07030153e+006 2.29503640e+002
 3.79695273e+005 5.07807426e+006 1.96608000e+002
 3.78139303e+005 5.08601929e+006 2.45760000e+002
 3.76495523e+005 5.09499432e+006 3.07200000e+002
 3.75297041e+005 5.10382485e+006 3.84000000e+002
 3.74439925e+005 5.11222021e+006 4.80000000e+002
 3.73374083e+005 5.12047424e+006 6.00000000e+002
 3.72797918e+005 5.12921839e+006 5.05077120e+002
 3.70369949e+005 5.13875199e+006 6.00000000e+002
 3.69270001e+005 5.14929320e+006 6.00000000e+002
 3.69987430e+005 5.15828378e+006 6.00000000e+002
 3.67537505e+005 5.16582416e+006 5.08892090e+002
 3.62297907e+005 5.17178041e+006 4.80000000e+002
 3.64084578e+005 5.18176997e+006 3.84000000e+002
 3.60997377e+005 5.19139821e+006 3.39496600e+002
 3.62057267e+005 5.20114518e+006 3.36028590e+002
 3.57739322e+005 5.20987340e+006 3.90648780e+002
 3.54288085e+005 5.22161924e+006 4.80000000e+002
 3.50648540e+005 5.23544919e+006 5.91262390e+002
 3.52325314e+005 5.24643088e+006 6.00000000e+002
 3.48530473e+005 5.25652744e+006 6.00000000e+002
 3.41205700e+005 5.26781325e+006 5.38118650e+002
 3.36657544e+005 5.28234219e+006 6.00000000e+002
 3.34589800e+005 5.29360059e+006 6.00000000e+002
 3.29050913e+005 5.30345819e+006 4.80512180e+002
 3.24230970e+005 5.31577503e+006 5.50447630e+002
 3.21459917e+005 5.32762312e+006 4.40358110e+002
 3.11825752e+005 5.33699778e+006 3.84000000e+002
 3.04904746e+005 5.34987500e+006 3.07200000e+002
 2.96876263e+005 5.36128059e+006 2.79794260e+002
 2.89321758e+005 5.37294879e+006 2.79794260e+002
 2.81335379e+005 5.38461357e+006 2.23835410e+002
 2.75155010e+005 5.39818059e+006 2.38296040e+002
 2.67231610e+005 5.41027452e+006 2.41403030e+002
 2.61146430e+005 5.42269033e+006 2.41403030e+002
 2.50819067e+005 5.42421734e+006 3.01753790e+002
 2.42454864e+005 5.43301708e+006 3.77192240e+002
 2.41607888e+005 5.44364126e+006 3.01753790e+002
 2.32036099e+005 5.45142678e+006 3.01753790e+002
 2.24307253e+005 5.46104970e+006 2.41403030e+002
 2.20582769e+005 5.47096120e+006 1.93122420e+002
 2.12562417e+005 5.47574849e+006 2.35179060e+002
 2.11549692e+005 5.48518462e+006 2.35179060e+002
 2.04577186e+005 5.49114308e+006 2.93973830e+002
 1.99400946e+005 5.49976522e+006 3.67467280e+002
 1.93075563e+005 5.50798489e+006 3.67467280e+002
 1.87870204e+005 5.51635323e+006 3.20789010e+002
 1.79731814e+005 5.52183634e+006 3.78842630e+002
 1.76713877e+005 5.53231807e+006 3.03074100e+002
 1.68619710e+005 5.53647878e+006 3.24232860e+002
 1.63358154e+005 5.54466137e+006 3.24232860e+002
 1.58415037e+005 5.54986089e+006 3.20086860e+002
 1.53487451e+005 5.55204209e+006 4.00108570e+002
 1.50843748e+005 5.55752145e+006 4.00108570e+002
 1.47607302e+005 5.56223823e+006 3.20086860e+002
 1.43922112e+005 5.56683768e+006 3.03738500e+002
 1.40805759e+005 5.57191109e+006 3.79673130e+002
 1.38753026e+005 5.57690879e+006 4.74591410e+002
 1.36110076e+005 5.58166962e+006 4.74591410e+002
 1.32416027e+005 5.58651694e+006 3.79673130e+002
 1.28723434e+005 5.59150908e+006 3.03738500e+002
 1.25074623e+005 5.59635635e+006 2.42990800e+002
 1.21237482e+005 5.60107940e+006 1.94392640e+002
 1.17356924e+005 5.60594484e+006 1.77723450e+002
 1.13454258e+005 5.61105094e+006 1.93471760e+002
 1.09176214e+005 5.61653818e+006 1.93471760e+002
 1.04805743e+005 5.62260507e+006 2.19991430e+002
 1.00397021e+005 5.62921192e+006 2.19991430e+002
 9.52582826e+004 5.63616674e+006 1.75993140e+002
 8.84641507e+004 5.64398961e+006 1.40794520e+002
 8.87627141e+004 5.65272692e+006 1.12635610e+002
 8.27767505e+004 5.66418400e+006 1.12635610e+002
 9.10506565e+004 5.67504994e+006 1.35289780e+002
 9.88847854e+004 5.68413625e+006 1.51836340e+002
 9.87142819e+004 5.69449753e+006 1.89795420e+002
 1.08307553e+005 5.70197980e+006 1.92448970e+002
 1.18161407e+005 5.70798324e+006 1.80638700e+002
 1.25018825e+005 5.71539408e+006 1.75544750e+002
 1.32811313e+005 5.71579173e+006 1.40435800e+002
 1.37280000e+005 5.72348000e+006 1.35124490e+002
 1.43462538e+005 5.72733292e+006 1.08099590e+002
 4.05821521e+005 4.93236942e+006 1.28446620e+002
 4.14794797e+005 4.93456056e+006 1.02757300e+002
 3.98623838e+005 4.93834979e+006 1.60558270e+002
 3.88892366e+005 4.93692316e+006 2.00697840e+002
 3.92008892e+005 4.94517338e+006 2.00697840e+002
 3.91552720e+005 4.95386101e+006 2.00697840e+002
 3.91671752e+005 4.96360992e+006 2.50872300e+002
 3.91700775e+005 4.97354265e+006 2.88231660e+002
 3.92866511e+005 4.98445482e+006 2.89776070e+002
 3.91594453e+005 4.99603761e+006 3.14253100e+002
 3.89433977e+005 5.00670347e+006 3.92816380e+002
 3.90045421e+005 5.01606054e+006 3.70797910e+002
 3.90783032e+005 5.02485378e+006 3.41310250e+002
 3.92164662e+005 5.03226246e+006 3.41310250e+002
 3.90636157e+005 5.04002858e+006 3.52547700e+002
 3.86387625e+005 5.04727248e+006 3.52547700e+002
 3.86831916e+005 5.05593239e+006 2.86879550e+002
 3.87396014e+005 5.06520212e+006 2.29503640e+002
 3.86424479e+005 5.07381229e+006 1.83602910e+002
 3.85741404e+005 5.08138642e+006 1.96608000e+002
 3.85758013e+005 5.08750567e+006 1.96608000e+002
 3.83414559e+005 5.09316243e+006 2.45760000e+002
 3.82298935e+005 5.10048397e+006 3.07200000e+002
 3.81312885e+005 5.10794992e+006 3.84000000e+002
 3.80299451e+005 5.11552499e+006 4.80000000e+002
 3.80063203e+005 5.12293944e+006 4.80253720e+002
 3.79958933e+005 5.12937743e+006 4.04061690e+002
 3.77459528e+005 5.13525476e+006 4.80000000e+002
 3.76001008e+005 5.14241662e+006 6.00000000e+002
 3.76878535e+005 5.14811596e+006 6.00000000e+002
 3.75823942e+005 5.15379816e+006 5.76454590e+002
 3.77478505e+005 5.16004416e+006 4.80000000e+002
 3.74709893e+005 5.16554607e+006 4.80000000e+002
 3.73365233e+005 5.17246310e+006 4.07113670e+002
 3.67873630e+005 5.17450512e+006 4.07113670e+002
 3.71744379e+005 5.18022249e+006 3.25690940e+002
 3.69442024e+005 5.18764543e+006 3.07200000e+002
 3.68811145e+005 5.19531575e+006 2.71597280e+002
 3.70580658e+005 5.20275606e+006 2.68822870e+002
 3.66518404e+005 5.20957816e+006 3.12519020e+002
 3.63356113e+005 5.21816233e+006 3.84000000e+002
 3.60804237e+005 5.22829997e+006 4.73009910e+002
 3.60691982e+005 5.23819653e+006 4.80000000e+002
 3.63080774e+005 5.24688923e+006 5.92689450e+002
 3.59448773e+005 5.25512767e+006 6.00000000e+002
 3.57425820e+005 5.26400427e+006 4.80000000e+002
 3.49861784e+005 5.26510770e+006 4.80000000e+002
 3.52812619e+005 5.27249143e+006 4.30494920e+002
 3.47178699e+005 5.28016446e+006 4.80000000e+002
 3.43889128e+005 5.29084990e+006 4.80000000e+002
 3.39936630e+005 5.30171029e+006 4.80000000e+002
 3.35608497e+005 5.31221829e+006 4.40358110e+002
 3.32659195e+005 5.32310917e+006 4.40358110e+002
 3.31332125e+005 5.33390183e+006 3.52286480e+002
 3.21903197e+005 5.33878393e+006 3.52286480e+002
 3.17120691e+005 5.34998163e+006 3.07200000e+002
 3.09027571e+005 5.36111665e+006 2.45760000e+002
 3.01899699e+005 5.37250510e+006 2.23835410e+002
 2.95053023e+005 5.38309116e+006 2.23835410e+002
 2.87739005e+005 5.39218433e+006 1.90636840e+002
 2.88031191e+005 5.40078290e+006 1.90636840e+002
 2.82482451e+005 5.41067975e+006 1.93122420e+002
 2.74667052e+005 5.42118406e+006 1.93122420e+002
 2.68584287e+005 5.43075028e+006 1.93122420e+002
 2.60420340e+005 5.43627842e+006 2.41403030e+002
 2.51819943e+005 5.43460041e+006 3.01753790e+002
 2.52343133e+005 5.44572761e+006 2.41403030e+002
 2.43743580e+005 5.45475546e+006 2.41403030e+002
 2.34966875e+005 5.46115378e+006 2.41403030e+002
 2.29492370e+005 5.46914132e+006 1.93122420e+002
 2.27826019e+005 5.47755409e+006 1.54497940e+002
 2.20458362e+005 5.48156273e+006 1.88143250e+002
 2.19450115e+005 5.49043421e+006 1.88143250e+002
 2.13467671e+005 5.49422057e+006 2.35179060e+002
 2.08680095e+005 5.49954835e+006 2.93973830e+002
 2.06681596e+005 5.50556773e+006 2.93973830e+002
 2.02232887e+005 5.50918041e+006 2.93973830e+002
 2.00332796e+005 5.51472903e+006 2.93973830e+002
 1.95936065e+005 5.51778921e+006 2.93973830e+002
 1.93225769e+005 5.52311350e+006 2.56631210e+002
 1.87942548e+005 5.52559688e+006 3.03074100e+002
 1.83769638e+005 5.53027954e+006 3.03074100e+002
 1.85996953e+005 5.53789445e+006 2.42459280e+002
 1.81745424e+005 5.54181946e+006 2.42459280e+002
 1.75002431e+005 5.54022448e+006 2.59386290e+002
 1.70600882e+005 5.54531522e+006 2.59386290e+002
 1.68461493e+005 5.55323003e+006 2.59386290e+002
 1.62467167e+005 5.55446546e+006 2.59386290e+002
 1.56688168e+005 5.55628658e+006 3.20086860e+002
 1.53476901e+005 5.56146831e+006 3.20086860e+002
 1.49257841e+005 5.56615438e+006 2.56069480e+002
 1.45574345e+005 5.57017514e+006 3.03738500e+002
 1.44331689e+005 5.57490163e+006 3.79673130e+002
 1.42907442e+005 5.58069713e+006 3.79673130e+002
 1.38936643e+005 5.58615264e+006 3.79673130e+002
 1.35411093e+005 5.59119029e+006 3.03738500e+002
 1.31982995e+005 5.59589145e+006 2.42990800e+002
 1.28145647e+005 5.60038246e+006 1.94392640e+002
 1.23992776e+005 5.60509371e+006 1.55514110e+002
 1.19971739e+005 5.61017362e+006 1.54777410e+002
 1.16030757e+005 5.61559448e+006 1.54777410e+002
 1.12079093e+005 5.62140735e+006 1.75993140e+002
 1.08192946e+005 5.62787694e+006 1.75993140e+002
 1.04191096e+005 5.63541014e+006 1.75993140e+002
 9.67561131e+004 5.64316635e+006 1.40794520e+002
 9.92264064e+004 5.64879538e+006 1.12635610e+002
 9.59363420e+004 5.65594430e+006 9.01084900e+001
 9.07049157e+004 5.66258159e+006 1.08231820e+002
 9.71067009e+004 5.66434984e+006 1.08231820e+002
 1.02866546e+005 5.66810661e+006 1.10511570e+002
 1.05476347e+005 5.67548481e+006 1.38139470e+002
 1.12224028e+005 5.68257198e+006 1.72674330e+002
 1.08494668e+005 5.69120137e+006 1.85397830e+002
 1.15724256e+005 5.69815292e+006 1.53959180e+002
 1.24107157e+005 5.69945929e+006 1.44510960e+002
 1.28400560e+005 5.70742089e+006 1.44510960e+002
 1.37508004e+005 5.70777088e+006 1.32634050e+002
 1.41675664e+005 5.71452378e+006 1.12348640e+002
 1.46151125e+005 5.71991987e+006 1.08099590e+002
 4.07888788e+005 4.94307940e+006 1.28446620e+002
 4.15668644e+005 4.94337159e+006 1.02757300e+002
 3.99985471e+005 4.94861782e+006 1.60558270e+002
 3.99895724e+005 4.95844700e+006 2.00697840e+002
 4.00257548e+005 4.96797031e+006 2.30585330e+002
 4.01082897e+005 4.97697027e+006 2.31820860e+002
 4.03789835e+005 4.98455921e+006 2.31820860e+002
 4.00125204e+005 4.99184073e+006 2.51402480e+002
 4.01503794e+005 4.99986824e+006 2.51402480e+002
 3.96512819e+005 5.00428504e+006 3.14253100e+002
 3.96934569e+005 5.01205231e+006 3.14253100e+002
 3.97618781e+005 5.02014634e+006 2.96638330e+002
 3.98539526e+005 5.02803915e+006 2.73048200e+002
 3.98900983e+005 5.03614909e+006 2.82038160e+002
 3.99912632e+005 5.04423989e+006 2.82038160e+002
 3.93165625e+005 5.04955863e+006 2.82038160e+002
 3.94464153e+005 5.05869860e+006 2.29503640e+002
 3.95170271e+005 5.06602273e+006 1.83602910e+002
 3.93581166e+005 5.07204721e+006 1.83602910e+002
 3.92631724e+005 5.07867751e+006 1.57286400e+002
 3.91687976e+005 5.08525095e+006 1.57286400e+002
 3.90431272e+005 5.09165191e+006 1.96608000e+002
 3.88920601e+005 5.09781125e+006 2.45760000e+002
 3.88253818e+005 5.10468190e+006 3.07200000e+002
 3.86701252e+005 5.11149210e+006 3.84000000e+002
 3.86178365e+005 5.11769121e+006 4.08374220e+002
 3.86895726e+005 5.12243793e+006 5.10467770e+002
 3.85326254e+005 5.12715892e+006 4.08374220e+002
 3.84583958e+005 5.13320280e+006 3.84000000e+002
 3.82544750e+005 5.13907786e+006 4.80000000e+002
 3.82151364e+005 5.14483338e+006 4.80000000e+002
 3.82114251e+005 5.15059505e+006 4.80000000e+002
 3.82149256e+005 5.15588272e+006 4.61163670e+002
 3.83151226e+005 5.16079370e+006 3.84000000e+002
 3.81634366e+005 5.16584821e+006 3.84000000e+002
 3.79455362e+005 5.17150059e+006 3.84000000e+002
 3.78090265e+005 5.17797698e+006 3.25690940e+002
 3.76880677e+005 5.18476026e+006 2.60552750e+002
 3.75951356e+005 5.19128953e+006 2.45760000e+002
 3.76029454e+005 5.19770528e+006 2.17277830e+002
 3.77601675e+005 5.20372335e+006 2.15058300e+002
 3.74415964e+005 5.20940126e+006 2.50015220e+002
 3.72076362e+005 5.21631806e+006 3.07200000e+002
 3.69706526e+005 5.22388246e+006 3.78407930e+002
 3.68676252e+005 5.23237457e+006 3.84000000e+002
 3.70573115e+005 5.24060932e+006 4.74151560e+002
 3.70492647e+005 5.24752586e+006 4.74151560e+002
 3.69650657e+005 5.25481194e+006 4.80000000e+002
 3.66606180e+005 5.26372178e+006 4.80000000e+002
 3.63075264e+005 5.27256063e+006 3.84000000e+002
 3.58040263e+005 5.28092769e+006 3.84000000e+002
 3.53462379e+005 5.28950269e+006 3.84000000e+002
 3.49591591e+005 5.29929226e+006 3.84000000e+002
 3.45913750e+005 5.30939404e+006 3.84000000e+002
 3.42937863e+005 5.31945425e+006 3.52286480e+002
 3.41125325e+005 5.32964169e+006 3.52286480e+002
 3.40152640e+005 5.34018334e+006 2.81829190e+002
